episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
156,52.77760295260283,150,0,0,0,0,0.09196181015879502
157,52.3442696192695,150,0,0,0,0,0.09150200110800105
158,43.1109362859362,150,0,0,0,0,0.09104449110246104
159,36.71926961926958,150,0,0,0,0,0.09058926864694875
160,43.86674436674427,150,0,0,0,0,0.090136322303714
161,50.31606449106439,150,0,0,0,0,0.08968564069219544
162,48.87760295260285,150,0,0,0,0,0.08923721248873447
163,53.01093628593616,150,0,0,0,0,0.08879102642629079
164,51.1442696192695,150,0,0,0,0,0.08834707129415934
165,38.238714063714,150,0,0,0,0,0.08790533593768854
166,52.07760295260284,150,0,0,0,0,0.0874658092580001
167,51.277602952602834,150,0,0,0,0,0.0870284802117101
168,53.244269619269495,150,0,0,0,0,0.08659333781065155
169,43.988714063713964,150,0,0,0,0,0.0861603711215983
170,35.036897824397805,150,0,0,0,0,0.0857295692659903
171,48.644269619269515,150,0,0,0,0,0.08530092141966035
172,37.51093628593624,150,0,0,0,0,0.08487441681256205
173,31.777602952602898,150,0,0,0,0,0.08445004472849925
174,50.51093628593617,150,0,0,0,0,0.08402779450485676
175,52.07760295260283,150,0,0,0,0,0.08360765553233247
176,52.5442696192695,150,0,0,0,0,0.0831896172546708
177,43.847299922299825,150,0,0,0,0,0.08277366916839746
178,37.744269619269566,150,0,0,0,0,0.08235980082255547
179,36.94426961926957,150,0,0,0,0,0.08194800181844268
180,48.416744366744254,150,0,0,0,0,0.08153826180935046
181,34.68593628593626,150,0,0,0,0,0.08113057050030371
182,34.555380730380705,150,0,0,0,0,0.0807249176478022
183,37.21093628593624,150,0,0,0,0,0.08032129305956318
184,52.5442696192695,150,0,0,0,0,0.07991968659426536
185,52.5442696192695,150,0,0,0,0,0.07952008816129404
186,50.79729992229981,150,0,0,0,0,0.07912248772048756
187,42.81926961926956,150,0,0,0,0,0.07872687528188513
188,53.47760295260282,150,0,0,0,0,0.0783332409054757
189,51.099397824397705,150,0,0,0,0,0.07794157470094833
190,52.310936285936165,150,0,0,0,0,0.07755186682744358
191,36.64426961926958,150,0,0,0,0,0.07716410749330636
192,29.91093628593625,150,0,0,0,0,0.07677828695583983
193,50.444269619269505,150,0,0,0,0,0.07639439552106063
194,45.70452602952594,150,0,0,0,0,0.07601242354345533
195,48.56606449106439,150,0,0,0,0,0.07563236142573805
196,49.98063325563314,150,0,0,0,0,0.07525419961860937
197,42.872299922299824,150,0,0,0,0,0.07487792862051632
198,52.61093628593616,150,0,0,0,0,0.07450353897741373
199,52.155380730380614,150,0,0,0,0,0.07413102128252666
200,52.5442696192695,150,0,0,0,0,0.07376036617611402
201,49.17760295260285,150,0,0,0,0,0.07339156434523345
202,49.91093628593618,150,0,0,0,0,0.07302460652350727
203,52.085936285936164,150,0,0,0,0,0.07265948349088973
204,52.077602952602824,150,0,0,0,0,0.07229618607343528
205,50.97760295260284,150,0,0,0,0,0.0719347051430681
206,53.01093628593616,150,0,0,0,0,0.07157503161735276
207,50.88176961926951,150,0,0,0,0,0.071217156459266
208,48.79704739704728,150,0,0,0,0,0.07086107067696967
209,36.816064491064445,150,0,0,0,0,0.07050676532358482
210,27.08593628593628,150,0,0,0,0,0.0701542314969669
211,31.119094794094757,150,0,0,0,0,0.06980346033948207
212,51.84426961926951,150,0,0,0,0,0.06945444303778466
213,48.89704739704729,150,0,0,0,0,0.06910717082259574
214,52.77760295260283,150,0,0,0,0,0.06876163496848275
215,44.91926961926951,150,0,0,0,0,0.06841782679364034
216,46.388714063713955,150,0,0,0,0,0.06807573765967213
217,38.01926961926957,150,0,0,0,0,0.06773535897137377
218,39.710936285936235,150,0,0,0,0,0.0673966821765169
219,37.84426961926956,150,0,0,0,0,0.0670596987656343
220,49.81093628593618,150,0,0,0,0,0.06672440027180614
221,37.04426961926958,150,0,0,0,0,0.0663907782704471
222,52.310936285936165,150,0,0,0,0,0.06605882437909487
223,53.244269619269495,150,0,0,0,0,0.0657285302571994
224,49.3972999222998,150,0,0,0,0,0.06539988760591339
225,53.01093628593617,150,0,0,0,0,0.06507288816788383
226,51.85260295260283,150,0,0,0,0,0.06474752372704441
227,51.815102952602835,150,0,0,0,0,0.0644237861084092
228,52.31093628593617,150,0,0,0,0,0.06410166717786715
229,48.64426961926951,150,0,0,0,0,0.06378115884197781
230,53.010936285936175,150,0,0,0,0,0.06346225304776792
