episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
206,36.977602952602915,150,0,0,0,0,0.07157503161735276
207,32.46093628593624,150,0,0,0,0,0.071217156459266
208,36.752602952602906,150,0,0,0,0,0.07086107067696967
209,46.25260295260285,150,0,0,0,0,0.07050676532358482
210,39.732731157731095,150,0,0,0,0,0.0701542314969669
211,42.41093628593621,150,0,0,0,0,0.06980346033948207
212,34.922047397047365,150,0,0,0,0,0.06945444303778466
213,28.377602952602977,150,0,0,0,0,0.06910717082259574
214,35.17760295260294,150,0,0,0,0,0.06876163496848275
215,22.46093628593628,150,0,0,0,0,0.06841782679364034
216,52.152602952602834,150,0,0,0,0,0.06807573765967213
217,51.9192696192695,150,0,0,0,0,0.06773535897137377
218,52.77760295260283,150,0,0,0,0,0.0673966821765169
219,51.91093628593617,150,0,0,0,0,0.0670596987656343
220,52.777602952602834,150,0,0,0,0,0.06672440027180614
221,45.58576146076137,150,0,0,0,0,0.0663907782704471
222,47.41093628593618,150,0,0,0,0,0.06605882437909487
223,40.94426961926955,150,0,0,0,0,0.0657285302571994
224,36.97760295260291,150,0,0,0,0,0.06539988760591339
225,44.21093628593619,150,0,0,0,0,0.06507288816788383
226,53.01093628593617,150,0,0,0,0,0.06474752372704441
227,43.166064491064404,150,0,0,0,0,0.0644237861084092
228,39.462577700077624,150,0,0,0,0,0.06410166717786715
229,48.75260295260285,150,0,0,0,0,0.06378115884197781
230,37.21093628593624,150,0,0,0,0,0.06346225304776792
231,43.044269619269535,150,0,0,0,0,0.06314494178252908
232,42.70007770007761,150,0,0,0,0,0.06282921707361644
233,47.41926961926951,150,0,0,0,0,0.06251507098824835
234,44.844269619269525,150,0,0,0,0,0.062202495633307105
235,51.86371406371394,150,0,0,0,0,0.06189148315514057
236,53.2442696192695,150,0,0,0,0,0.061582025739364867
237,43.044269619269535,150,0,0,0,0,0.06127411561066804
238,39.844269619269575,150,0,0,0,0,0.0609677450326147
239,36.644269619269586,150,0,0,0,0,0.06066290630745162
240,23.052602952602932,150,0,0,0,0,0.060359591775914365
241,51.6442696192695,150,0,0,0,0,0.06005779381703479
242,51.08273115773104,150,0,0,0,0,0.059757504847949616
243,53.244269619269495,150,0,0,0,0,0.059458717323709866
244,51.54729992229981,150,0,0,0,0,0.059161423737091316
245,53.94426961926949,150,0,0,0,0,0.05886561661840586
246,53.01093628593617,150,0,0,0,0,0.05857128853531383
247,52.77760295260283,150,0,0,0,0,0.05827843209263726
248,46.01093628593618,150,0,0,0,0,0.05798703993217407
249,50.64106449106438,150,0,0,0,0,0.0576971047325132
250,37.6776029526029,150,0,0,0,0,0.05740861920885063
251,48.210936285936185,150,0,0,0,0,0.057121576112806376
252,46.24426961926951,150,0,0,0,0,0.056835968232242344
253,36.410936285936245,150,0,0,0,0,0.05655178839108113
254,48.57760295260284,150,0,0,0,0,0.05626902944912573
255,52.155380730380614,150,0,0,0,0,0.0559876843018801
256,52.31093628593616,150,0,0,0,0,0.055707745880370696
257,22.038791763791707,150,0,0,1,0,0.05542920715096884
258,53.47760295260283,150,0,0,0,0,0.055152061115214
259,47.17760295260285,150,0,0,0,0,0.05487630080963793
260,42.51093628593622,150,0,0,0,0,0.05460191930558974
261,53.710936285936164,150,0,0,0,0,0.05432890970906179
262,41.24426961926956,150,0,0,0,0,0.05405726516051648
263,36.24426961926958,150,0,0,0,0,0.0537869788347139
264,48.87760295260284,150,0,0,0,0,0.053518043940540334
265,51.799397824397715,150,0,0,0,0,0.053250453720837636
266,53.244269619269495,150,0,0,0,0,0.05298420145223345
267,53.244269619269495,150,0,0,0,0,0.05271928044497228
268,53.01093628593617,150,0,0,0,0,0.05245568404274742
269,53.01093628593616,150,0,0,0,0,0.05219340562253368
270,52.38871406371395,150,0,0,0,0,0.05193243859442102
271,53.71093628593616,150,0,0,0,0,0.05167277640144891
272,52.5442696192695,150,0,0,0,0,0.05141441251944167
273,40.1776029526029,150,0,0,0,0,0.05115734045684446
274,42.519269619269544,150,0,0,0,0,0.050901553754560236
275,37.444269619269576,150,0,0,0,0,0.05064704598578743
276,41.11093628593624,150,0,0,0,0,0.0503938107558585
277,49.182731157731055,150,0,0,0,0,0.05014184170207921
278,41.177602952602896,150,0,0,0,0,0.04989113249356881
279,35.47760295260293,150,0,0,0,0,0.04964167683110096
280,23.177602952602943,150,0,0,0,0,0.049393468446945456
281,23.377602952602945,150,0,0,0,0,0.04914650110471073
282,22.91093628593628,150,0,0,0,0,0.048900768599187176
283,50.46093628593617,150,0,0,0,0,0.04865626475619124
284,52.77760295260284,150,0,0,0,0,0.04841298343241028
285,53.01093628593617,150,0,0,0,0,0.048170918515248226
286,51.46884226884216,150,0,0,0,0,0.04793006392267198
287,53.710936285936164,150,0,0,0,0,0.047690413603058625
288,53.244269619269495,150,0,0,0,0,0.04745196153504333
289,41.577602952602895,150,0,0,0,0,0.047214701727368115
290,37.16371406371402,150,0,0,0,0,0.04697862821873128
291,45.96606449106439,150,0,0,0,0,0.04674373507763762
292,46.24426961926951,150,0,0,0,0,0.04651001640224943
293,51.21606449106437,150,0,0,0,0,0.04627746632023818
294,54.177602952602825,150,0,0,0,0,0.04604607898863699
295,53.710936285936164,150,0,0,0,0,0.0458158485936938
296,52.31093628593616,150,0,0,0,0,0.04558676935072533
297,53.244269619269495,150,0,0,0,0,0.045358835503971705
298,53.47760295260283,150,0,0,0,0,0.04513204132645185
299,53.244269619269495,150,0,0,0,0,0.04490638111981959
300,36.81093628593624,150,0,0,0,0,0.04468184921422049
301,48.34426961926952,150,0,0,0,0,0.04445843996814939
302,50.34939782439771,150,0,0,0,0,0.04423614776830864
303,49.81093628593617,150,0,0,0,0,0.0440149670294671
304,53.710936285936164,150,0,0,0,0,0.043794892194319764
305,53.710936285936164,150,0,0,0,0,0.043575917733348166
306,49.57760295260285,150,0,0,0,0,0.04335803814468143
307,37.51093628593626,150,0,0,0,0,0.04314124795395802
308,44.14426961926954,150,0,0,0,0,0.04292554171418823
309,37.6776029526029,150,0,0,0,0,0.04271091400561729
310,37.277602952602905,150,0,0,0,0,0.0424973594355892
311,53.47760295260283,150,0,0,0,0,0.042284872638411256
312,51.54426961926951,150,0,0,0,0,0.0420734482752192
313,52.09106449106437,150,0,0,0,0,0.041863081033843105
314,52.777602952602834,150,0,0,0,0,0.04165376562867389
315,53.244269619269495,150,0,0,0,0,0.04144549680053052
316,53.47760295260283,150,0,0,0,0,0.04123826931652787
317,52.563714063713945,150,0,0,0,0,0.04103207796994523
318,40.89939782439775,150,0,0,0,0,0.040826917580095504
319,51.1442696192695,150,0,0,0,0,0.040622782992195024
320,45.37760295260285,150,0,0,0,0,0.04041966907723405
321,39.44426961926958,150,0,0,0,0,0.04021757073184788
322,37.21093628593625,150,0,0,0,0,0.040016482878188646
323,38.18896658896657,150,0,0,0,0,0.0398164004637977
324,34.01093628593627,150,0,0,0,0,0.039617318461478715
325,47.94426961926953,150,0,0,0,0,0.039419231869171324
326,53.47760295260283,150,0,0,0,0,0.03922213570982547
327,53.01093628593616,150,0,0,0,0,0.03902602503127634
328,35.952602952602916,150,0,0,0,0,0.03883089490611996
329,53.47760295260283,150,0,0,0,0,0.038636740431589364
330,50.98593628593618,150,0,0,0,0,0.038443556729431415
331,52.18896658896647,150,0,0,0,0,0.03825133894578426
332,53.185936285936165,150,0,0,0,0,0.03806008225105534
333,53.9442696192695,150,0,0,0,0,0.03786978183980006
334,51.92204739704728,150,0,0,0,0,0.03768043293060106
